"TAXON","LONGITUDE","LATITUDE"
"ProteLaevi",19.16583,-32.49222
"ProteLauri",19.10417,-32.49167
"ProteNitid",19.10417,-32.49167
"ProteAcaul",19.15,-32.49167
"ProteLauri",19.22361,-32.49167
"ProteNitid",19.22361,-32.49167
"ProteAcaul",19.04056,-32.49139
"ProteNitid",19.04056,-32.49139
"ProteAcaul",19.04667,-32.49139
"ProteLauri",19.04667,-32.49139
"ProteNitid",19.04667,-32.49139
"ProteGlabr",19.37333,-32.49139
"ProteLauri",19.02417,-32.49083
"ProteAcaul",19.15528,-32.49083
"ProteLaevi",19.15528,-32.49083
"ProteGlabr",19.3175,-32.49083
"ProteGlabr",19.32611,-32.49083
"ProteGlabr",19.38194,-32.49083
"ProteLauri",18.81167,-32.49056
"ProteLauri",19.28083,-32.49
"ProteNitid",19.28083,-32.49
"ProteLauri",19.31472,-32.49
"ProteAcaul",19.15528,-32.48972
"ProteLauri",18.80361,-32.48944
"ProteNitid",18.80361,-32.48944
"ProteLauri",19.05,-32.48944
"ProteNitid",19.05,-32.48944
"ProteLauri",19.15361,-32.48944
"ProteLauri",19.05222,-32.48917
"ProteNitid",19.05222,-32.48917
"ProteGlabr",19.31333,-32.48917
"ProteLauri",19.31333,-32.48917
"ProteGlabr",19.37806,-32.48917
"ProteLauri",19.13889,-32.48889
"ProtePunct",19.13889,-32.48889
"ProteLaevi",19.14583,-32.48889
"ProteAcaul",19.15222,-32.48889
"ProteLauri",19.15833,-32.48889
"ProteLaevi",19.16472,-32.48833
"ProteLauri",19.02694,-32.48778
"ProteNitid",19.28806,-32.4875
"ProteLaevi",19.15417,-32.48722
"ProteLauri",19.20528,-32.48722
"ProteNitid",19.20528,-32.48722
"ProteAcaul",19.14667,-32.48694
"ProteLauri",19.28944,-32.48694
"ProteGlabr",19.41833,-32.48694
"ProteGlabr",19.32333,-32.48639
"ProteLauri",19.32333,-32.48639
"ProteGlabr",19.42639,-32.48639
"ProteNitid",19.10333,-32.48611
"ProteLauri",19.10833,-32.48611
"ProteNitid",19.10833,-32.48611
"ProteLauri",19.16972,-32.48611
"ProteNitid",19.29167,-32.48611
"ProteGlabr",19.30444,-32.48611
"ProteLauri",19.30444,-32.48611
"ProteNitid",19.03861,-32.48556
"ProteAcaul",19.1575,-32.48556
"ProteLauri",19.1575,-32.48556
"ProteGlabr",19.37194,-32.48556
"ProteLaevi",19.1575,-32.48528
"ProteAcaul",19.14417,-32.48472
"ProteAcaul",19.16694,-32.48417
"ProteLauri",18.79944,-32.48389
"ProteLauri",19.04778,-32.48389
"ProteNitid",19.04778,-32.48389
"ProteLauri",19.05667,-32.48389
"ProteNitid",19.05667,-32.48389
"ProteLauri",19.02556,-32.48361
"ProteLauri",19.28333,-32.48333
"ProteNitid",19.28333,-32.48333
"EricaMammo",19.35972,-32.48333
"ProteGlabr",19.36444,-32.48333
"ProteLauri",19.27833,-32.48306
"ProteNitid",19.27833,-32.48306
"ProteLauri",19.30389,-32.48306
"ProteLauri",19.25972,-32.4825
"ProteNitid",19.25972,-32.4825
"ProteLauri",19.02694,-32.48083
"ProteAcaul",19.13889,-32.48056
"ProteLauri",19.13889,-32.48056
"ProteLauri",19.25306,-32.48028
"ProteLauri",19.2925,-32.48028
"ProteGlabr",19.42694,-32.47944
"ProteNitid",19.04306,-32.47861
"ProteLauri",19.28139,-32.47861
"ProteNitid",19.28139,-32.47861
"ProteLauri",19.20361,-32.47722
"EricaCurvi",19.37917,-32.47722
"ProteGlabr",19.28389,-32.47639
"ProteGlabr",19.36306,-32.47639
"ProteLauri",19.36306,-32.47639
"ProteGlabr",19.37194,-32.47639
"ProteLauri",19.02417,-32.47611
"ProteNitid",19.02417,-32.47611
"ProteLauri",19.25306,-32.47556
"ProteNitid",19.25306,-32.47556
"ProteGlabr",19.37722,-32.47556
"ProteLauri",19.02611,-32.475
"ProteLauri",19.03639,-32.475
"ProteNitid",19.03639,-32.475
"ProteAcaul",19.15833,-32.475
"ProteNitid",19.15833,-32.475
"ProteLauri",19.20833,-32.47472
"ProteLauri",18.67139,-32.47417
"ProteGlabr",19.38694,-32.47361
"ProteLauri",19.02139,-32.47333
"ProteNitid",19.02139,-32.47333
"ProteAcaul",19.135,-32.47333
"ProteLauri",19.135,-32.47333
"ProteNitid",19.135,-32.47333
"ProteLauri",19.19806,-32.4725
"ProteLauri",19.26639,-32.4725
"ProteNitid",19.26639,-32.4725
"ProteLauri",19.13889,-32.47222
"ProteNitid",19.13889,-32.47222
"ProteLauri",19.27278,-32.47194
"ProteNitid",19.27278,-32.47194
"ProteGlabr",19.29,-32.47194
"ProteLauri",19.18861,-32.47167
"ProteLauri",19.03194,-32.47139
"ProteNitid",19.03194,-32.47139
"ProteLauri",19.21667,-32.47139
"ProteGlabr",19.37167,-32.47111
"ProteLauri",19.37167,-32.47111
"ProteNitid",19.16667,-32.47083
"ProteLauri",19.21972,-32.46972
"ProteLauri",19.15972,-32.46944
"ProteLauri",19.18861,-32.46917
"ProteNitid",19.18861,-32.46917
"ProteGlabr",19.37111,-32.46889
"ProteNitid",19.12778,-32.46806
"ProteLauri",19.35444,-32.46806
"ProteGlabr",19.37806,-32.46806
"ProteLauri",19.02639,-32.46778
"ProteNitid",19.02639,-32.46778
"ProteAcaul",19.13806,-32.46667
"ProteLauri",19.25472,-32.46639
"ProteNitid",19.25472,-32.46639
"ProteLauri",19.26611,-32.46611
"ProteNitid",19.26611,-32.46611
"ProteLauri",19.25028,-32.46583
"ProteNitid",19.25028,-32.46583
"ProteLauri",19.24611,-32.46528
"ProteNitid",19.16806,-32.465
"ProteLauri",19.11944,-32.46389
"ProteNitid",19.11944,-32.46389
"ProteGlabr",19.38639,-32.46361
"ProteLauri",19.26639,-32.46139
"ProteGlabr",19.41694,-32.46056
"ProteAcaul",19.11889,-32.45972
"ProteLauri",19.24472,-32.45972
"ProteNitid",19.24472,-32.45972
"ProteLauri",19.37417,-32.45972
"ProteLauri",19.23944,-32.45917
"ProteGlabr",19.36917,-32.45889
"ProteLauri",19.36917,-32.45889
"ProteLauri",19.06944,-32.45833
"ProteNitid",19.06944,-32.45833
"ProteNitid",19.26917,-32.45833
"ProteLauri",19.24139,-32.45806
"ProteNitid",19.24139,-32.45806
"ProteLauri",19.22417,-32.4575
"ProteNitid",19.22417,-32.4575
"ProteLauri",19.35389,-32.45694
"ProteLauri",19.35861,-32.45667
"ProteGlabr",19.28333,-32.45639
"ProteLauri",19.28333,-32.45639
"ProteLauri",19.2725,-32.45583
"ProteNitid",19.07778,-32.45556
"ProteAcaul",19.11944,-32.45556
"ProteLauri",19.11944,-32.45556
"ProteNitid",19.11944,-32.45556
"WiddrCedar",19.16861,-32.45556
"ProteNitid",19.22083,-32.45556
"ProteGlabr",19.4,-32.45556
"ProteNitid",19.12333,-32.45528
"ProteLauri",19.3525,-32.45444
"ProteGlabr",19.36389,-32.45444
"ProteLauri",19.36389,-32.45444
"ProteLauri",19.37389,-32.45444
"ProteLauri",19.22083,-32.45417
"ProteLauri",19.24139,-32.45417
"ProteNitid",19.24139,-32.45417
"ProteGlabr",19.36944,-32.45417
"ProteGlabr",19.39083,-32.45417
"ProteLauri",19.23694,-32.45361
"ProteNitid",19.23694,-32.45361
"ProteLauri",19.35889,-32.45361
"ProteGlabr",19.36694,-32.45361
"ProteGlabr",19.40889,-32.45361
"ProteLauri",19.23056,-32.45333
"ProteNitid",19.23056,-32.45333
"ProteGlabr",19.35556,-32.45278
"ProteLauri",19.2525,-32.4525
"ProteNitid",19.2525,-32.4525
"ProteLauri",19.27694,-32.45139
"ProteLauri",19.2,-32.45
"ProteNitid",19.2,-32.45
"ProteLauri",19.20694,-32.45
"ProteNitid",19.20694,-32.45
"ClutiAlate",19.235,-32.44972
"GnidiGemin",19.235,-32.44972
"PentaErios",19.235,-32.44972
"ProteLauri",19.24417,-32.44861
"ProteLauri",19.23917,-32.44833
"ProteNitid",19.23917,-32.44833
"ProteLauri",19.35861,-32.44833
"ProteGlabr",19.36944,-32.44833
"ProteLauri",19.36944,-32.44833
"ProteLauri",19.35083,-32.4475
"ProteAcaul",19.09167,-32.44722
"ProteLauri",19.09167,-32.44722
"ProteNitid",19.24722,-32.44722
"GnidiGemin",19.22194,-32.44639
"IschyUnisp",19.22194,-32.44639
"ClutiAlate",19.22361,-32.44611
"MayteOleoi",19.22361,-32.44611
"PentaErios",19.22361,-32.44611
"ProteNitid",19.22361,-32.44611
"WiddrCedar",19.22361,-32.44611
"ProteGlabr",19.35444,-32.44611
"ProteLaevi",19.24167,-32.44583
"GnidiGemin",19.20639,-32.44472
"IschyUnisp",19.20639,-32.44472
"ThamnPlaty",19.20639,-32.44472
"ClutiAlate",19.22528,-32.44472
"MayteOleoi",19.22528,-32.44472
"PentaErios",19.22528,-32.44472
"PentaVisci",19.22528,-32.44472
"ProteNitid",19.22528,-32.44472
"WiddrCedar",19.22528,-32.44472
"ProteLauri",19.24278,-32.44472
"ProteNitid",19.24278,-32.44472
"ProteLauri",19.23333,-32.44444
"PteroCamph",19.225,-32.44333
"ProteLaevi",19.2175,-32.44306
"ProteLaevi",19.2375,-32.44306
"ProtePunct",19.2375,-32.44306
"ProteLauri",19.23861,-32.44306
"AgathCapen",19.20806,-32.44305
"ClutiAlate",19.20806,-32.44305
"PentaErios",19.20806,-32.44305
"ProteNitid",19.20806,-32.44305
"ProteLauri",19.24611,-32.4425
"ProtePunct",19.24611,-32.4425
"ProteLauri",19.10694,-32.44222
"ProteNitid",19.10694,-32.44222
"ProteGlabr",19.32556,-32.44222
"ProteLauri",19.32556,-32.44222
"ProteGlabr",19.335,-32.44222
"ProteLauri",19.335,-32.44222
"ProteGlabr",19.355,-32.44222
"ProteLauri",19.355,-32.44222
"IschyOcrea",19.22111,-32.44194
"WiddrCedar",19.22111,-32.44194
"EricaCurvi",19.23111,-32.44194
"PhyliLeipo",19.23111,-32.44194
"WiddrCedar",19.23111,-32.44194
"ProteLauri",19.06667,-32.44167
"ProteNitid",19.06667,-32.44167
"ProteGlabr",19.37639,-32.44167
"ProteLauri",19.37639,-32.44167
"ProtePunct",19.22917,-32.44083
"ProteGlabr",19.28611,-32.44083
"ProteLauri",19.28611,-32.44083
"ProteLauri",19.14889,-32.44056
"ProteNitid",19.14889,-32.44056
"ProteNitid",19.23028,-32.44028
"ProtePunct",19.23028,-32.44028
"ProteLaevi",19.23111,-32.44
"IschyOcrea",19.21472,-32.43972
"PhyliLeipo",19.21472,-32.43972
"ClutiAlate",19.24028,-32.43917
"IschyOcrea",19.24028,-32.43917
"ProteGlabr",19.33833,-32.43917
"ProtePunct",19.24028,-32.43889
"ProteLauri",19.33917,-32.43861
"ProteGlabr",19.35861,-32.43833
"ProteGlabr",19.31833,-32.43806
"ProteLauri",19.31833,-32.43806
"ProteGlabr",19.31972,-32.43806
"ProteLauri",19.31972,-32.43806
"ProteGlabr",19.34583,-32.43806
"ProteLaevi",19.2125,-32.4375
"ProtePunct",19.2125,-32.4375
"WiddrCedar",19.11333,-32.43722
"ProteGlabr",19.34972,-32.43722
"ProteLauri",19.34972,-32.43722
"IschyOcrea",19.21528,-32.43694
"IschyVirge",19.21528,-32.43694
"PhyliLeipo",19.21528,-32.43694
"WiddrCedar",19.21528,-32.43694
"WilldAresc",19.21528,-32.43694
"ProteLauri",19.3725,-32.43694
"ProteLauri",19.22333,-32.43639
"ProtePunct",19.22333,-32.43639
"ProteLauri",19.22611,-32.43639
"ProteLaevi",19.22361,-32.43611
"ProteAcaul",19.14583,-32.43583
"ProteLauri",19.14583,-32.43583
"ProteNitid",19.14583,-32.43583
"ProteGlabr",19.34194,-32.43556
"ProteGlabr",19.34778,-32.43556
"ProteLauri",19.34778,-32.43556
"ProteGlabr",19.35333,-32.43556
"ProteLauri",19.35333,-32.43556
"GnidiGemin",19.21222,-32.43472
"IschyUnisp",19.21222,-32.43472
"IschyVirge",19.21222,-32.43472
"WilldAresc",19.21222,-32.43472
"ProteGlabr",19.33278,-32.43417
"ProteLauri",19.3725,-32.43417
"AgathCapen",19.21417,-32.43361
"ClutiAlate",19.21417,-32.43361
"PhyliLeipo",19.21417,-32.43361
"ProteNitid",19.06667,-32.43333
"ProteNitid",19.11056,-32.43333
"ProteAcaul",19.14278,-32.43306
"ProteLauri",19.14278,-32.43306
"ProteNitid",19.14278,-32.43306
"ProteLauri",19.36167,-32.4325
"ProteAcaul",19.13472,-32.43194
"ProteLauri",19.13472,-32.43194
"ProteNitid",19.13472,-32.43194
"ClutiAlate",19.20611,-32.43167
"PentaErios",19.20611,-32.43167
"WiddrCedar",19.20611,-32.43167
"ProteGlabr",19.305,-32.43167
"ProteLauri",19.3725,-32.43083
"ProteNitid",19.12306,-32.43056
"ProteLaevi",19.20639,-32.43056
"ClutiAlate",19.20639,-32.43028
"ElegiFilac",19.20639,-32.43028
"IschyUnisp",19.20639,-32.43028
"PentaCurvi",19.20639,-32.43028
"WilldAresc",19.20639,-32.43028
"ProteGlabr",18.97278,-32.42861
"ProteLaevi",19.20389,-32.42861
"ProteLauri",19.20389,-32.42861
"ProtePunct",19.20389,-32.42861
"ProteGlabr",19.40028,-32.42861
"ProteLauri",19.14333,-32.42833
"ProteNitid",19.14333,-32.42833
"ProtePunct",19.20972,-32.42833
"ProteGlabr",18.96889,-32.42806
"ProteLauri",19.13333,-32.42778
"ProteNitid",19.13333,-32.42778
"ProteLauri",19.10861,-32.42722
"ProteNitid",19.10861,-32.42722
"ProteLauri",19.1375,-32.42722
"ProteNitid",19.1375,-32.42722
"ProteLaevi",19.22833,-32.42722
"ProtePunct",19.22833,-32.42722
"ProtePunct",19.23389,-32.42722
"ProteNitid",19.09556,-32.42694
"ProteLauri",19.19889,-32.42667
"ProtePunct",19.19889,-32.42667
"ProteLauri",18.88667,-32.42639
"ProteNitid",18.88667,-32.42639
"ProteLauri",19.12139,-32.42639
"ProteGlabr",19.27639,-32.42556
"ProteLauri",19.27639,-32.42556
"ProteLauri",18.88333,-32.425
"ProteNitid",18.88333,-32.425
"ProteAcaul",19.11694,-32.42472
"ProteLauri",19.11694,-32.42472
"ProteNitid",19.11694,-32.42472
"ProteGlabr",19.30139,-32.42444
"ProteLauri",18.91944,-32.42389
"ClutiAlate",19.18139,-32.42389
"IschyVirge",19.18139,-32.42389
"PhyliLeipo",19.18139,-32.42389
"ThamnPlaty",19.18139,-32.42389
"ProteLauri",18.97056,-32.42333
"ProteAcaul",19.135,-32.42306
"ProteLauri",19.135,-32.42306
"ProteLaevi",19.20389,-32.42278
"ProteLauri",19.13,-32.42222
"ProteLaevi",19.19306,-32.42222
"ProtePunct",19.19306,-32.42222
"ProteGlabr",19.30639,-32.42222
"ProteGlabr",18.96889,-32.42194
"ProtePunct",19.21028,-32.42139
"ProteNitid",19.12722,-32.42111
"ProteLauri",19.18306,-32.42111
"ProteNitid",19.18306,-32.42111
"ProtePunct",19.20444,-32.42111
"ClutiAlate",19.18417,-32.42028
"PentaErios",19.18417,-32.42028
"PentaVisci",19.18417,-32.42028
"SenecPubig",19.18417,-32.42028
"ProteLaevi",19.22583,-32.42028
"ProtePunct",19.22583,-32.42028
"ProteLauri",19.27306,-32.42028
"ProteLauri",19.1225,-32.41972
"ProteLauri",18.90222,-32.41944
"ProteLauri",19.08889,-32.41944
"ProteNitid",19.08889,-32.41944
"ProteLauri",19.1,-32.41944
"ProteNitid",19.1,-32.41944
"ProteAcaul",19.13167,-32.41944
"ProteLauri",19.13167,-32.41944
"ProteNitid",19.13167,-32.41944
"ProteNitid",19.12333,-32.41889
"ProteLauri",19.12694,-32.41889
"ProteNitid",19.12694,-32.41889
"ProteLauri",19.18056,-32.41833
"ProteNitid",19.18056,-32.41833
"ProteNitid",19.18,-32.41806
"ProteLaevi",19.19278,-32.41806
"ProtePunct",19.19278,-32.41806
"ProteLaevi",19.2075,-32.41806
"ProtePunct",19.2075,-32.41806
"ProteGlabr",19.27417,-32.41806
"ProteGlabr",19.30972,-32.41778
"ProteLauri",19.30972,-32.41778
"ProtePunct",19.2,-32.41667
"GnidiGemin",19.18028,-32.41639
"MayteOleoi",19.18028,-32.41639
"ProteNitid",19.18806,-32.41639
"ProteGlabr",19.3075,-32.41639
"ProteLauri",19.3075,-32.41639
"ProteLauri",19.08861,-32.41583
"ProteNitid",19.08861,-32.41583
"ProteNitid",19.185,-32.41583
"ProteNitid",19.18806,-32.41583
"ProteLaevi",19.18972,-32.41583
"ProtePunct",19.18972,-32.41583
"ProteAcaul",19.12056,-32.41528
"ProteLauri",19.12056,-32.41528
"ProteNitid",19.12056,-32.41528
"ProteLauri",19.27139,-32.415
"ProteLauri",19.30333,-32.41417
"ProteAcaul",19.07222,-32.41389
"ProteAcaul",19.11639,-32.41389
"ProteLauri",19.11639,-32.41389
"ProteNitid",19.11639,-32.41389
"GnidiGemin",19.18944,-32.41389
"IschyVirge",19.18944,-32.41389
"PhyliLeipo",19.18944,-32.41389
"WilldAresc",19.18944,-32.41389
"ProteLaevi",19.19056,-32.41389
"ProtePunct",19.19056,-32.41389
"ProteNitid",19.19167,-32.41389
"ClutiAlate",19.17,-32.41306
"IschyUnisp",19.17,-32.41306
"IschyVirge",19.17,-32.41306
"ThamnPlaty",19.17,-32.41306
"WilldAresc",19.17,-32.41306
"ElegiFilac",19.17222,-32.41306
"GnidiGemin",19.17222,-32.41306
"IschyUnisp",19.17222,-32.41306
"WilldAresc",19.17222,-32.41306
"ProteAcaul",19.11528,-32.41278
"ProteLauri",19.26944,-32.41278
"WiddrCedar",19.18417,-32.4125
"ProteGlabr",18.96167,-32.41194
"ProteLauri",19.11222,-32.41194
"ProteNitid",19.11222,-32.41194
"ElegiCapen",19.10583,-32.41167
"GnidiGemin",19.16083,-32.41167
"IschyUnisp",19.16083,-32.41167
"ProteLauri",19.16083,-32.41167
"ThamnPlaty",19.16083,-32.41167
"ProteLauri",19.30639,-32.41139
"ProteAcaul",19.06944,-32.41111
"AgathCapen",19.18722,-32.41083
"ClutiAlate",19.18722,-32.41083
"GnidiGemin",19.18722,-32.41083
"IschyUnisp",19.18722,-32.41083
"ProteLauri",19.01861,-32.41028
"ProteNitid",19.01861,-32.41028
"ProteAcaul",19.13972,-32.41028
"ClutiAlate",19.17,-32.41028
"MayteOleoi",19.17,-32.41028
"PentaVisci",19.17,-32.41028
"ProteNitid",19.17,-32.41028
"ProteLaevi",19.17028,-32.41028
"ProtePunct",19.17028,-32.41028
"ProteLauri",19.175,-32.40972
"ProteLaevi",19.17556,-32.40972
"ProtePunct",19.17556,-32.40972
"ProteGlabr",19.26611,-32.40972
"ProteAcaul",19.10778,-32.40917
"ProteLauri",19.10778,-32.40917
"ProteNitid",19.10778,-32.40917
"ProteNitid",19.07333,-32.40889
"ProteAcaul",19.1175,-32.40889
"ProteAcaul",19.07222,-32.40833
"ProteLauri",19.07222,-32.40833
"ProteLauri",19.08611,-32.40833
"ProteNitid",19.09861,-32.40833
"ProteLauri",19.10417,-32.40833
"ProteNitid",19.10417,-32.40833
"ProteAcaul",19.11389,-32.40833
"ProteLauri",19.11389,-32.40833
"ProteNitid",19.11389,-32.40833
"ProteLaevi",19.18917,-32.40833
"ProtePunct",19.18917,-32.40833
"ProteLauri",19.25639,-32.40833
"ProteLauri",19.26778,-32.40833
"ProteLauri",19.30306,-32.40833
"ProteNitid",19.05861,-32.40806
"AgathCapen",19.17222,-32.40778
"ClutiAlate",19.17222,-32.40778
"PentaErios",19.17222,-32.40778
"PentaVisci",19.17222,-32.40778
"ProteNitid",19.17222,-32.40778
"ProteLauri",19.09917,-32.4075
"ClutiAlate",19.16306,-32.40722
"PentaVisci",19.16306,-32.40722
"ProteNitid",19.16306,-32.40722
"SenecPubig",19.16306,-32.40722
"ProteLaevi",19.16806,-32.40722
"ProtePunct",19.16806,-32.40722
"ProtePunct",19.18472,-32.40694
"ClutiAlate",19.15361,-32.40667
"GnidiGemin",19.15361,-32.40667
"PentaVisci",19.15361,-32.40667
"ProteNitid",19.15361,-32.40667
"ProtePunct",19.19278,-32.40667
"ProteGlabr",19.3125,-32.40667
"ProteLauri",19.3125,-32.40667
"WiddrCedar",19.10694,-32.40611
"ProteLaevi",19.19111,-32.40611
"ProteGlabr",19.30056,-32.40611
"ProtePunct",19.19111,-32.40583
"ProteAcaul",19.10833,-32.40556
"ProteLauri",19.10833,-32.40556
"ProteLaevi",19.16667,-32.40556
"ProtePunct",19.16667,-32.40556
"ProteAcaul",19.06917,-32.405
"ProteLauri",19.06917,-32.405
"ProteNitid",19.06917,-32.405
"GnidiGemin",19.18222,-32.405
"IschyUnisp",19.18222,-32.405
"ProteLaevi",19.17056,-32.40444
"ProtePunct",19.17056,-32.40444
"ProtePunct",19.18417,-32.40444
"ProteLauri",19.09944,-32.40417
"ProteNitid",19.09944,-32.40417
"ProteAcaul",19.14417,-32.40389
"ProteLauri",19.14417,-32.40389
"ProteNitid",19.14417,-32.40389
"ProteNitid",19.12389,-32.40306
"ClutiAlate",19.15028,-32.40306
"MayteOleoi",19.15028,-32.40306
"PentaVisci",19.15028,-32.40306
"ProteNitid",19.15028,-32.40306
"SenecPubig",19.15028,-32.40306
"ProteLaevi",19.18,-32.40306
"ProtePunct",19.18,-32.40306
"ProteNitid",19.10944,-32.40278
"ProteLauri",18.91611,-32.40222
"ProteNitid",18.91611,-32.40222
"ProteLaevi",19.15806,-32.40222
"ProtePunct",19.15806,-32.40222
"PentaErios",19.15944,-32.40222
"WiddrCedar",19.15944,-32.40222
"ProtePunct",19.18528,-32.40222
"WiddrCedar",19.18806,-32.40222
"ProteLauri",19.23694,-32.40222
"ProteNitid",19.23694,-32.40222
"PentaErios",19.16,-32.40083
"WiddrCedar",19.16,-32.40083
"ProteLaevi",19.17833,-32.40083
"ProtePunct",19.17833,-32.40083
"ProtePunct",19.185,-32.40083
"ProteLauri",19.26278,-32.40056
"ProteLauri",18.89583,-32.4
"ProteAcaul",19.075,-32.4
"ProteLauri",19.075,-32.4
"ProteNitid",19.075,-32.4
"ProteLauri",19.09972,-32.4
"ProteNitid",19.09972,-32.4
"ProteLaevi",19.15278,-32.4
"ProteLaevi",19.16944,-32.4
"ProtePunct",19.16944,-32.4
"ProteLauri",19.22,-32.4
"ProteLauri",19.10861,-32.39972
"ProteNitid",19.10861,-32.39972
"ProteAcaul",19.0675,-32.39917
"ProteLauri",19.0675,-32.39917
"ProteNitid",19.0675,-32.39917
"IschyUnisp",19.16556,-32.39917
"ProteLauri",19.08972,-32.39861
"ProteNitid",19.08972,-32.39861
"GnidiGemin",19.165,-32.39861
"IschyUnisp",19.165,-32.39861
"ProtePunct",19.19028,-32.39861
"ProteLauri",18.84306,-32.39722
"ProteNitid",18.84306,-32.39722
"ProteNitid",19.01222,-32.39722
"ProtePunct",19.15278,-32.39694
"ProtePunct",19.17472,-32.39694
"ProteLauri",19.105,-32.39667
"ProteNitid",19.105,-32.39667
"ProteNitid",18.84056,-32.39639
"ProteLauri",19.01056,-32.39528
"ProteLaevi",19.15472,-32.39528
"ProtePunct",19.15472,-32.39528
"ProteLaevi",19.17167,-32.395
"ProteLauri",19.10361,-32.39472
"ProteNitid",19.10361,-32.39472
"IschyUnisp",19.15278,-32.39472
"ProteLauri",18.7425,-32.39389
"PhyliLeipo",19.175,-32.39389
"ProteLauri",19.26167,-32.39389
"ProteAcaul",19.12278,-32.39361
"ProtePunct",19.15556,-32.39306
"ProteLauri",19.25167,-32.39222
"ProteLaevi",19.1675,-32.39167
"ProtePunct",19.1675,-32.39167
"ProteLauri",19.04667,-32.39139
"ProteNitid",19.04667,-32.39139
"ProteLauri",18.89417,-32.39083
"ProteAcaul",19.05306,-32.39056
"ProteLauri",19.05306,-32.39056
"ProteNitid",19.05806,-32.39056
"ProteAcaul",19.12056,-32.39056
"ProteNitid",19.12056,-32.39056
"ProteLaevi",19.15583,-32.39056
"ProtePunct",19.15583,-32.39056
"ProtePunct",19.18528,-32.39056
"ProteLauri",18.74333,-32.39028
"ProteNitid",18.87639,-32.39028
"ProteLaevi",19.175,-32.39028
"ProtePunct",19.175,-32.39028
"ProteLauri",18.66028,-32.39
"ProteAcaul",19.08917,-32.39
"ProteNitid",19.08917,-32.39
"ProteLauri",19.25972,-32.39
"ProteLauri",19.10861,-32.38944
"ProteNitid",19.10861,-32.38944
"ProteAcaul",19.13111,-32.38944
"ProteAcaul",19.05833,-32.38917
"ProteLaevi",19.15278,-32.38889
"ProtePunct",19.15278,-32.38889
"ProteNitid",19.05167,-32.38833
"ProteLaevi",19.17639,-32.38833
"ProtePunct",19.17639,-32.38833
"ProteAcaul",18.83889,-32.38778
"ProteLauri",18.83889,-32.38778
"ProteNitid",18.83889,-32.38778
"ProteLaevi",19.1625,-32.38778
"ProtePunct",19.1625,-32.38778
"ProteLauri",19.25639,-32.38778
"ProteLaevi",19.16667,-32.3875
"ProteAcaul",18.82611,-32.38722
