"","x","y","V.s.Barcoda","Precis.Barcode","Casherb","Casno","Family","Clade","Scientific.Name","Taxon","Latitude.Decimal","Longitude.Decimal","Reference.Acc"
"1862",23.519503,-33.348554,8019631,"NBG-233628","NBG","233628","Restionaceae","Restio","Rhodocoma fruticosa (Thunb.) H.P.Linder","RhodoFruti",-33.348554,23.519503,"<500m"
"1863",23.519098,-33.346778,8019385,"PRE-64934","PRE","64934","Restionaceae","Restio","Rhodocoma fruticosa (Thunb.) H.P.Linder","RhodoFruti",-33.346778,23.519098,"<500m"
"1864",20.050661,-33.334283,8019690,"PRE-62275","PRE","62275","Restionaceae","Restio","Rhodocoma fruticosa (Thunb.) H.P.Linder","RhodoFruti",-33.334283,20.050661,"501-2000m"
"1865",22.035457,-33.33238,8019706,"PRE-63688","PRE","63688","Restionaceae","Restio","Rhodocoma fruticosa (Thunb.) H.P.Linder","RhodoFruti",-33.33238,22.035457,"501-2000m"
"1866",22.036863,-33.319745,8019710,"PRE-63695","PRE","63695","Restionaceae","Restio","Rhodocoma fruticosa (Thunb.) H.P.Linder","RhodoFruti",-33.319745,22.036863,"501-2000m"
"1867",19.71041,-33.211646,8019692,"PRE-62278","PRE","62278","Restionaceae","Restio","Rhodocoma fruticosa (Thunb.) H.P.Linder","RhodoFruti",-33.211646,19.71041,"B.Galley"
"1868",19.532484,-34.458046,9002940,"NBG0196973-0","NBG","196973","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-34.458046,19.532484,"GPS"
"1869",18.908675,-34.259182,9003051,"NBG0157647-0","NBG","157647","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-34.259182,18.908675,"501-2000m"
"1870",18.93201,-34.14652,9003050,"NBG0181538-0","NBG","181538","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-34.14652,18.93201,"501-2000m"
"1871",18.930589,-34.14428,9003013,"SAM0021704-0","SAM","21704","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-34.14428,18.930589,"501-2000m"
"1872",19.013498,-34.011053,9003052,"PRE0812928-0","PRE","812928","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-34.011053,19.013498,"501-2000m"
"1873",18.985978,-33.997642,9003053,"PRE0555986-0","PRE","555986","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.997642,18.985978,"501-2000m"
"1874",18.977909,-33.988333,9003059,"NBG0181414-0","NBG","181414","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.988333,18.977909,"501-2000m"
"1875",18.977823,-33.984189,9003014,"NBG0181418-0","NBG","181418","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.984189,18.977823,"501-2000m"
"1876",18.976948,-33.979633,9003054,"PRE0813819-0","PRE","813819","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.979633,18.976948,"501-2000m"
"1877",18.984661,-33.971704,9003055,"PRE0812938-0","PRE","812938","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.971704,18.984661,"501-2000m"
"1878",18.411066,-33.968416,9003062,"PRE0676593-0","PRE","676593","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.968416,18.411066,"501-2000m"
"1879",19.111668,-33.968113,9003040,"SAM0049561-0","SAM","49561","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.968113,19.111668,"501-2000m"
"1880",19.58288,-33.952445,9003067,"PRE0558164-0","PRE","558164","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.952445,19.58288,"501-2000m"
"1881",22.398798,-33.886297,9003007,"SAM0065634-0","SAM","65634","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.886297,22.398798,"501-2000m"
"1882",21.502644,-33.657916,9003019,"PRE0813652-0","PRE","813652","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.657916,21.502644,"501-2000m"
"1883",21.497636,-33.647075,9003046,"PRE0535061-0","PRE","535061","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.647075,21.497636,"501-2000m"
"1884",19.37296,-33.639466,9003072,"NBG0130030-0","NBG","130030","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.639466,19.37296,"<500m"
"1885",18.553809,-33.555803,9003016,"NBG0181426-0","NBG","181426","Orchidaceae","Satyrium","Satyrium bicorne (L.) Thunb. ","SatyrBicor",-33.555803,18.553809,"<500m"
"1886",18.962511,-34.322695,9003631,"NBG0196745-0","NBG","196745","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-34.322695,18.962511,"GPS"
"1887",18.887324,-34.235695,9003668,"NBG0181337-0","NBG","181337","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-34.235695,18.887324,"501-2000m"
"1888",18.93201,-34.14652,9003637,"NBG0181334-0","NBG","181334","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-34.14652,18.93201,"501-2000m"
"1889",19.124429,-34.135933,9003670,"PRE0813330-0","PRE","813330","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-34.135933,19.124429,"501-2000m"
"1890",19.124652,-34.135897,9003669,"NBG0181321-0","NBG","181321","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-34.135897,19.124652,"501-2000m"
"1891",19.589678,-34.031285,9003671,"NBG0151903-0","NBG","151903","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-34.031285,19.589678,"501-2000m"
"1892",19.020823,-34.026933,9003707,"NBG0181259-0","NBG","181259","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-34.026933,19.020823,"501-2000m"
"1893",19.208151,-34.017923,9003710,"NBG0201032-0","NBG","201032","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-34.017923,19.208151,"<500m"
"1894",19.105849,-34.003348,9003626,"SAM0061261-0","SAM","61261","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-34.003348,19.105849,"501-2000m"
"1895",18.997126,-33.99752,9003677,"NBG0181325-0","NBG","181325","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.99752,18.997126,"501-2000m"
"1896",18.981172,-33.987487,9003678,"NBG0181262-0","NBG","181262","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.987487,18.981172,"501-2000m"
"1897",18.98437,-33.986481,9003708,"PRE0557621-0","PRE","557621","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.986481,18.98437,"501-2000m"
"1898",19.339381,-33.985096,9003740,"NBG0181326-0","NBG","181326","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.985096,19.339381,"501-2000m"
"1899",18.977823,-33.984189,9003704,"PRE0812759-0","PRE","812759","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.984189,18.977823,"501-2000m"
"1900",18.987726,-33.980771,9003709,"NBG0181336-0","NBG","181336","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.980771,18.987726,"501-2000m"
"1901",18.416855,-33.979722,9003644,"SAM0056101-0","SAM","56101","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.979722,18.416855,"<500m"
"1902",18.976948,-33.979633,9003705,"PRE0813826-0","PRE","813826","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.979633,18.976948,"501-2000m"
"1903",19.50372,-33.973603,9003676,"NBG0181315-0","NBG","181315","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.973603,19.50372,"<500m"
"1904",19.592553,-33.943232,9003693,"SAM0059652-0","SAM","59652","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.943232,19.592553,"501-2000m"
"1905",19.161099,-33.919707,9003735,"NBG0181331-0","NBG","181331","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.919707,19.161099,"501-2000m"
"1906",19.156225,-33.901488,9003734,"NBG0181263-0","NBG","181263","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.901488,19.156225,"501-2000m"
"1907",19.495514,-33.873998,9003727,"PRE0818839-0","PRE","818839","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.873998,19.495514,"<500m"
"1908",20.090872,-33.812446,9003661,"PRE0557308-0","PRE","557308","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.812446,20.090872,"501-2000m"
"1909",19.171684,-33.707213,9003738,"NBG0056949-0","NBG","56949","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.707213,19.171684,"501-2000m"
"1910",19.136894,-33.698175,9003696,"NBG0056951-0","NBG","56951","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.698175,19.136894,"501-2000m"
"1911",22.911362,-33.647998,9003720,"NBG0181316-0","NBG","181316","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.647998,22.911362,"501-2000m"
"1912",21.872504,-33.379247,9003682,"NBG0181327-0","NBG","181327","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.379247,21.872504,"501-2000m"
"1913",22.184259,-33.31703,9003691,"NBG0181328-0","NBG","181328","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.31703,22.184259,"501-2000m"
"1914",19.209692,-33.290236,9003697,"NBG0056956-0","NBG","56956","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.290236,19.209692,"501-2000m"
"1915",19.312078,-33.118582,9003672,"NBG0203934-0","NBG","203934","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.118582,19.312078,"GPS"
"1916",19.091371,-33.067131,9003717,"SAM0011316-0","SAM","11316","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-33.067131,19.091371,"501-2000m"
"1917",19.010285,-32.132708,9003679,"NBG0181323-0","NBG","181323","Orchidaceae","Satyrium","Satyrium humile Lindl. ","SatyrHumil",-32.132708,19.010285,"501-2000m"
"1918",18.87185,-34.332158,9004443,"NBG0056837-0","NBG","56837","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-34.332158,18.87185,"<500m"
"1919",18.872758,-34.332132,9004430,"SAM0049556-0","SAM","49556","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-34.332132,18.872758,"501-2000m"
"1920",18.962511,-34.322695,9004453,"NBG0196744-0","NBG","196744","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-34.322695,18.962511,"GPS"
"1921",18.957804,-34.322344,9004497,"NBG0181516-0","NBG","181516","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-34.322344,18.957804,"501-2000m"
"1922",18.991208,-34.305896,9004451,"NBG0181482-0","NBG","181482","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-34.305896,18.991208,"<500m"
"1923",18.961445,-34.304789,9004487,"NBG0181515-0","NBG","181515","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-34.304789,18.961445,"501-2000m"
"1924",19.169253,-34.215577,9004483,"PRE0557656-0","PRE","557656","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-34.215577,19.169253,"501-2000m"
"1925",18.93201,-34.14652,9004496,"PRE0039723-0","PRE","39723","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-34.14652,18.93201,"501-2000m"
"1926",18.934028,-34.140944,9004495,"PRE0559693-0","PRE","559693","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-34.140944,18.934028,"501-2000m"
"1927",19.105849,-34.003348,9004424,"PRE0039731-0","PRE","39731","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-34.003348,19.105849,"501-2000m"
"1928",18.977909,-33.988333,9004498,"PRE0557623-0","PRE","557623","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-33.988333,18.977909,"501-2000m"
"1929",19.179748,-33.988231,9004472,"PRE0623205-0","PRE","623205","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-33.988231,19.179748,"501-2000m"
"1930",19.159332,-33.91484,9004514,"NBG0149619-0","NBG","149619","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-33.91484,19.159332,"501-2000m"
"1931",19.121102,-33.559254,9004515,"NBG0056844-0","NBG","56844","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-33.559254,19.121102,"501-2000m"
"1932",19.961445,-33.304789,9004489,"NBG0156799-0","NBG","156799","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-33.304789,19.961445,"501-2000m"
"1933",19.310757,-33.237264,9004466,"NBG0196749-0","NBG","196749","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-33.237264,19.310757,"GPS"
"1934",19.128457,-32.650372,9004462,"NBG0181511-0","NBG","181511","Orchidaceae","Satyrium","Satyrium stenopetalum Lindl. subsp. brevicalcaratum (Bolus) A.V.Hall ","SatyrStenB",-32.650372,19.128457,"501-2000m"
"1935",20.59,-34.37,9008760,"","NBG","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-34.37,20.59,""
"1936",18.98,-34.26,9008762,"","NBG","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-34.26,18.98,""
"1937",18.89,-34.25,9008763,"3243","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-34.25,18.89,""
"1938",19.52,-33.95,9008775,"3234","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-33.95,19.52,"A"
"1939",20.64,-33.94,9008779,"3239","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-33.94,20.64,""
"1940",21.05,-33.94,9008780,"","NBG","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-33.94,21.05,""
"1941",20.92,-33.88,9008783,"","NBG","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-33.88,20.92,""
"1942",22.79,-33.65,9008786,"","NBG","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-33.65,22.79,""
"1943",21.55,-33.41,9008789,"","NBG","95909","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-33.41,21.55,""
"1944",22.04,-33.35,9008791,"3230","Bolus","11540","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-33.35,22.04,"A"
"1945",19.67,-33.34,9008792,"3254","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-33.34,19.67,"B"
"1946",22.19,-33.32,9008794,"","NBG","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-33.32,22.19,""
"1947",19.85,-33.3,9008795,"111242","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-33.3,19.85,"A"
"1948",19.36,-33.19,9008797,"3242","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-33.19,19.36,""
"1949",19.24,-33.12,9008800,"3227","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-33.12,19.24,""
"1950",19.53,-32.92,9008802,"","NBG","196134","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-32.92,19.53,""
"1951",19.12,-32.68,9008807,"3220","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-32.68,19.12,""
"1952",19.16,-32.68,9008808,"3248","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-32.68,19.16,"A"
"1953",19.13,-32.67,9008809,"3251","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-32.67,19.13,""
"1954",19.3,-32.55,9008812,"","NBG","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-32.55,19.3,""
"1955",19.26,-32.53,9008814,"3223","Bolus","5690","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-32.53,19.26,""
"1956",19.2,-32.51,9008815,"","NBG","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-32.51,19.2,""
"1957",18.84,-32.4,9008816,"","NBG","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-32.4,18.84,""
"1958",19.11,-32.28,9008817,"","NBG","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-32.28,19.11,""
"1959",19.4,-32.2,9008819,"","NBG","759254","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-32.2,19.4,""
"1960",19,-32.13,9008822,"3255","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-32.13,19,""
"1961",18.67,-31.79,9008826,"3224","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-31.79,18.67,""
"1962",19.02,-31.79,9008827,"","NBG","151343","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-31.79,19.02,""
"1963",18.76,-31.77,9008828,"3232","Bolus","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-31.77,18.76,""
"1964",19.12,-31.66,9008829,"","NBG","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-31.66,19.12,""
"1965",19.07,-31.51,9008831,"","NBG","","Asteraceae","Stoebe","Stoebe aethiopica L.","StoebAethi",-31.51,19.07,""
"1966",19.99,-34.56,9008907,"","NBG","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-34.56,19.99,""
"1967",19.03,-34.23,9008916,"","NBG","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-34.23,19.03,""
"1968",18.42,-34.09,9008962,"3164","Bolus","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-34.09,18.42,"B"
"1969",19.01,-34.01,9008921,"","NBG","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-34.01,19.01,""
"1970",18.99,-33.99,9008924,"","NBG","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-33.99,18.99,""
"1971",19.54,-33.99,9008983,"3197","Bolus","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-33.99,19.54,"A"
"1972",18.98,-33.98,9008925,"","NBG","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-33.98,18.98,""
"1973",18.42,-33.97,9008927,"","NBG","96210","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-33.97,18.42,""
"1974",21.21,-33.97,9008926,"","NBG","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-33.97,21.21,""
"1975",19.13,-33.58,9008992,"3204","Bolus","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-33.58,19.13,""
"1976",19.15,-33.55,9008931,"","NBG","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-33.55,19.15,""
"1977",19.12,-33.49,9008932,"","NBG","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-33.49,19.12,""
"1978",19.31,-33.41,9008994,"3179","Bolus","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-33.41,19.31,""
"1979",19.31,-33.23,9008996,"3180","Bolus","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-33.23,19.31,""
"1980",19.09,-33.21,9008998,"3177","Bolus","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-33.21,19.09,""
"1981",19.01,-32.35,9008936,"","NBG","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-32.35,19.01,""
"1982",19.09,-32.21,9008937,"","NBG","","Asteraceae","Stoebe","Stoebe capitata P.J.Bergius","StoebCapit",-32.21,19.09,""
"1983",18.4,-33.96,9009070,"","NBG","5883","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-33.96,18.4,""
"1984",18.43,-33.96,9009072,"","NBG","","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-33.96,18.43,""
"1985",18.59,-33.86,9009110,"3050","Bolus","","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-33.86,18.59,"B"
"1986",18.92,-33.72,9009114,"3042","Bolus","","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-33.72,18.92,""
"1987",19.86,-33.32,9009078,"","NBG","","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-33.32,19.86,""
"1988",19.22,-33.28,9009079,"","NBG","NBG0197108-0","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-33.28,19.22,""
"1989",19.51,-32.92,9009119,"111265","Bolus","","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-32.92,19.51,""
"1990",19.53,-32.85,9009080,"","NBG","189661","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-32.85,19.53,""
"1991",19.13,-32.66,9009121,"3067","Bolus","","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-32.66,19.13,""
"1992",19.3,-32.65,9009082,"","NBG","101802","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-32.65,19.3,""
"1993",19.15,-32.63,9009083,"","NBG","26895","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-32.63,19.15,""
"1994",19.28,-32.56,9009084,"","NBG","","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-32.56,19.28,""
"1995",19.2,-32.54,9009122,"3063","Bolus","","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-32.54,19.2,""
"1996",19.28,-32.46,9009123,"3065","Bolus","","Asteraceae","Stoebe","Stoebe fusca (L.) Thunb.","StoebFusca",-32.46,19.28,""
