Barcode,Family,Scientific_Name,Latitude_Decimal,Longitude_Decimal,Collector,Collectors_Number,Collection_Date,CollectionDay,CollectionMonth,CollectionYear,Voucher,Locality,Habitat_Comments,AltitudeFrom,AltitudeMax,AltitudeUnits,District,Province,Grid,Reference_Accuracy,Latitude_Decimal2,Latitude,txtLatitudeMinutes,txtLatitudeSeconds,Direction,Longitude_Decimal2,Longitude,txtLongitudeMinutes,txtLongitudeSeconds,LogitudeDirection,Herb_Number,Type,PRECI_Number,Det,Source_File,Date_Captured
8003313,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.94141,18.375,Davis D.K.,      s.n.,,,9,1946,Vera-Later,Cape Peninsula. Grounds of the Royal Observatory.,,0,0,,Cape,WC,3318CD,501-2000m,-33.94141,33,56,29,S,18.375,18,22,30,E,,FALSE,SAM0049583-0,,,
8003386,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-34.092126,18.368284,Lewis G.J.,777,,,11,1944,Vera-Later,Cape Peninsula. Lower slopes of Chapman's Peak; above Noordhoek. ,,0,0,,Simonstown,WC,3418AB,2001-5000m,-34.092126,34,5,32,S,18.368284,18,22,6,E,,FALSE,SAM0056041-0,,,
8003393,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-34.255833,18.395777,Linley J.,      s.n.,,,11,1944,Vera-Later,Cape Peninsula. Marsh near Olifantsbos. ,,0,0,,Simonstown,WC,3418AD,501-2000m,-34.255833,34,15,21,S,18.395777,18,23,45,E,,FALSE,SAM0056043-0,,,
8003266,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-34.102961,18.366026,Barker W.F.,3279,,1,11,1944,Vera-Later,Cape Peninsula. Noordhoek.,Yellow flowers.,0,0,,Simonstown,WC,3418AB,2001-5000m,-34.102961,34,6,11,S,18.366026,18,21,58,E,,FALSE,NBG0057746-0,,,
8003368,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.951202,18.392992,Kurzweil H.,858,,12,9,1986,Vera-Later,Cape Peninsula. Table Mt; next to Pipe Track.,Locally common under pines; flowers pale yellow.,250,0,m,Cape,WC,3318CD,501-2000m,-33.951202,33,57,4,S,18.392992,18,23,35,E,,FALSE,NBG0149959-0,,,
8003382,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.978399,18.414479,Lewis G.J.,815,,,,,Vera-Later,Cape Peninsula. Table Mt.; top of Skeleton Gorge.,In shade.,0,0,,Wynberg,WC,3318CD,<500m,-33.978399,33,58,42,S,18.414479,18,24,52,E,,FALSE,SAM0056104-0,,,
8003427,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-34.007018,18.467442,Pappe ,24,,,10,1831,Vera-Later,Cape Peninsula. Wynberg.,,0,0,,Wynberg,WC,3418AB,501-2000m,-34.007018,34,0,25,S,18.467442,18,28,3,E,,FALSE,SAM0022105-0,,,
8003375,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-34.142789,18.327743,Lavranos J.J.,11677,,12,11,1974,Vera-Later,CAPE PENINSULA; NEAR KOMMETJIE.,Flower greenish-yellow.,0,0,,Simonstown,WC,3418AB,501-2000m,-34.142789,34,8,34,S,18.327743,18,19,40,E,,FALSE,PRE0475983-0,,,
8003540,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.541538,18.493382,Wasserfall E.,973,,8,10,1945,Vera-Later,CAPE TOWN DIST.; C. 2 MI. S. OF MAMRE.,Under bushes. Flowers creamy. Slightly scented.,0,0,,MALMESBURY,WC,3318CB,501-2000m,-33.541538,33,32,30,S,18.493382,18,29,36,E,,FALSE,PRE0051497-0,,,
8003319,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-34.027474,18.410703,Ecklon C.F. & Zeyher C.L.P., PRE 22304,,,,1830,Vera-Later,Cape Town Dist.; E slope of Table Mountain; at Constantia.,E aspect,0,0,,Wynberg,WC,3418AB,2001-5000m,-34.027474,34,1,39,S,18.410703,18,24,39,E,,FALSE,PRE0051472-0,,,
8003320,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-34.027474,18.410703,Ecklon C.F. & Zeyher C.L.P., PRE 22304,,,,1830,Vera-Later,Cape Town Dist.; E slope of Table Mountain; at Constantia.,E aspect,0,0,,Wynberg,WC,3418AB,2001-5000m,-34.027474,34,1,39,S,18.410703,18,24,39,E,,FALSE,PRE0051472-0,,,
8003379,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.915807,18.38667,Letty J.C., PRE 35833,,,9,1928,Vera-Later,CAPE TOWN DIST.; SEA POINT.,Flowers pale yellow with a very sweet scent.,0,0,,CAPE,WC,3318CD,501-2000m,-33.915807,33,54,57,S,18.38667,18,23,12,E,,FALSE,PRE0051481-0,,,
8003435,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.968869,18.523614,Pillans N.S.,3520,,17,10,1915,Vera-Later,CAPE TOWN DIST.; VYGEKRAAL; CAPE FLATS.,,0,0,,WYNBERG,WC,3318DC,501-2000m,-33.968869,33,58,8,S,18.523614,18,31,25,E,,FALSE,PRE0051482-0,,,
8003414,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,0,,Montgomery A.D.,503,,6,9,1973,Vera-Later,Cape Town to Malmesbury.,Sandveld. Roadside. Light yellow flower. [Too far apart],0,0,,,WC,,,0,,,,S,,,,,E,,FALSE,NBG0182724-0,,,
8003358,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.928299,18.417269,Kolbe F.C.,1341,,,9,1901,Vera-Later,Cape Town.,Widely spread - both on Flats and on mountain slopes.,0,0,,Cape,WC,3318CD,>10000m,-33.928299,33,55,42,S,18.417269,18,25,2,E,,FALSE,PRE0051478-0,,,
8003542,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.928299,18.417269,Widdicombe A.D.,21,,25,9,1944,Vera-Later,Cape Town.,,0,0,,Cape,WC,3318CD,>10000m,-33.928299,33,55,42,S,18.417269,18,25,2,E,,FALSE,NBG0182725-0,,,
8003277,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.928299,18.417269,Bolus H.,3931,,,8,,Vera-Later,Cape Town.,,70,0,ft,Cape,WC,3318CD,>10000m,-33.928299,33,55,42,S,18.417269,18,25,2,E,,FALSE,NBG0182636-0,,,
8003407,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.928299,18.417269,Marloth H.W.R.,181,,,9,1884,Vera-Later,CAPE TOWN.,In clivis. Flores suaveolentes. Flores sulphurei.,0,0,,Cape,WC,3318CD,>10000m,-33.928299,33,55,42,S,18.417269,18,25,2,E,,FALSE,PRE0051492-0,,,
8003506,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.953251,18.391203,Thode J.,6123,,,8,1897,Vera-Later,Cape Town.  Camps Bay.  Altitude: 500-1000'.,Sandy; bushy places. Several inches high. Flowers dull yellow; strongly scented.,500,1000,ft,Cape,WC,3318CD,501-2000m,-33.953251,33,57,12,S,18.391203,18,23,28,E,,FALSE,NBG0182640-0,,,
8003465,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.44599,18.439999,Steiner K.E.,2031,,26,9,1989,Vera-Later,Cape Town.  Farm Contreberg.  Rare around renosterbos shrubs on W-facing slope of Contreberg.,Renosterbos. Loam soil. Corolla green; turning red with age.,160,0,m,Malmesbury,WC,3318AD,501-2000m,-33.44599,33,26,46,S,18.439999,18,26,24,E,,FALSE,NBG0148483-0,,,
8003422,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.937069,18.729129,Oliver E.G.H.,4692,,26,9,1973,Vera-Later,Cape Town.  Langverwacht above Kuils River; main kloof.,Sandy; stony slope facing west; recently burnt; damp area. Frequent to abundant as single plants or large groups: flowers turning red.,725,0,ft,Kuils River,WC,3318DC,501-2000m,-33.937069,33,56,13,S,18.729129,18,43,45,E,,FALSE,NBG0182729-0,,,
8003286,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.934111,18.829933,Boucher C.,3948,,10,9,1978,Vera-Later,Cape Town.  Stellenbosch; Voeltjiesdorp.  Empty plot corner.  Patrys-Hamerkop.,Cape granite; bush cut early 1978. Veld type 46. Very rare geophyte 12cm tall. Soapy odour. Yellow flowers.,500,0,ft,Stellenbosch,WC,3318DD,<500m,-33.934111,33,56,3,S,18.829933,18,49,48,E,,FALSE,NBG0182727-0,,,
8003370,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.956686,18.712027,Kurzweil H.,935,,4,9,1986,Vera-Later,Cape Town. Blackheath.,Very common in low fynbos.,80,0,m,Kuils River,WC,3318DC,501-2000m,-33.956686,33,57,24,S,18.712027,18,42,43,E,,FALSE,NBG0149955-0,,,
8003477,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.934297,18.92277,Steiner K.E.,2910,,30,9,1994,Vera-Later,Cape Town. Bothmaskop; Stellenbosch.  Altitude: ca. 780m.,Locally common near path just below summit; 1st year fynbos/ renosterveld burn. Flowers greenish white.,780,0,m,Stellenbosch,WC,3318DD,501-2000m,-33.934297,33,56,3,S,18.92277,18,55,22,E,,FALSE,NBG0153584-0,,,
8003411,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.826745,18.665233,Matthews G.C.,1254,,1,9,1983,Vera-Later,Cape Town. East of Durbanville on Wellington road west of National road in new development area east of Wellway Park East.,Sour grassveld. Terrestrial orchid in clay loam soil. Occasional in colonies. Flowers pale creamy-yellow.,120,0,m,Bellville,WC,3318DC,501-2000m,-33.826745,33,49,36,S,18.665233,18,39,55,E,,FALSE,NBG0127319-0,,,
8003475,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.758488,18.794831,Steiner K.E.,1987,,9,9,1989,Vera-Later,Cape Town. Farm Corona; 3.3 km E of junction of road 312 and road 304.,Locally common in and around seasonally wet area next to road. Flowers whitish green. roadside/railwayside,100,0,m,Bellville,WC,3318DD,501-2000m,-33.758488,33,45,31,S,18.794831,18,47,41,E,,FALSE,NBG0148475-0,,,
8003476,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.764031,18.769228,Steiner K.E.,1583,,16,9,1987,Vera-Later,Cape Town. Farm Joostenbergskloof; road 312; 1 km E of junction with road 304.,Scattered and in clumps on renosterbos burn; sandy loam soil. Flowers light green; turning red with age.,125,0,m,Bellville,WC,3318DD,501-2000m,-33.764031,33,45,51,S,18.769228,18,46,9,E,,FALSE,NBG0147703-0,,,
8003360,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.991763,18.972782,Kruger E.F.,205,,28,9,1976,Vera-Later,Cape Town. Jonkershoek State Forest: The Valley.  Altitude: c. 368m.,In 17 month old firebreak. Below road on slope of koppie. A few geophytes concentrated in one patch. Light yellow flower.,368,0,m,Stellenbosch,WC,3318DD,501-2000m,-33.991763,33,59,30,S,18.972782,18,58,22,E,,FALSE,NBG0182726-0,,,
8003424,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.795383,18.905115,Oliver E.G.H.,3518,,16,9,1971,Vera-Later,Cape Town. Klapmuts: flats east of village near old main road.,Clayey sandy soil; recently burnt open ground. Occasional to frequent locally; flowers yellow/ green.,500,0,ft,Paarl,WC,3318DD,501-2000m,-33.795383,33,47,43,S,18.905115,18,54,18,E,,FALSE,NBG0182696-0,,,
8003472,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.935556,18.390876,Steiner K.E.,1414,,4,10,1986,Vera-Later,Cape Town. Lion's Head; at base of rock face near the top.,Local patch of 8 individuals on E facing side in moist grassy area. Flowers greenish-yellow.,0,0,,Cape,WC,3318CD,501-2000m,-33.935556,33,56,8,S,18.390876,18,23,27,E,,FALSE,NBG0156866-0,,,
8003470,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.53318,18.478714,Steiner K.E.,1372,,17,9,1986,Vera-Later,Cape Town. Old road to Darling (R307); 1.3 km S of turnoff to Silverstroomstrand.  Altitude: c. 180m.,Uncommon in white sand next to road; coastal fynbos burn (1st year). Flowers light green. roadside/railwayside,180,0,m,Malmesbury,WC,3318CB,501-2000m,-33.53318,33,31,59,S,18.478714,18,28,43,E,,FALSE,NBG0156894-0,,,
8003466,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.394921,18.888489,Steiner K.E.,1599,,17,9,1987,Vera-Later,Cape Town. Scattered in grassy openings between shrubs on S-facing slope at foot of Bothmaskloof Pass.  Altitude: c. 180m.,Flowers greenish white.,180,0,m,Malmesbury,WC,3318BD,501-2000m,-33.394921,33,23,42,S,18.888489,18,53,19,E,,FALSE,NBG0147155-0,,,
8003423,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.925364,18.730281,Oliver E.G.H.,4748,,2,10,1973,Vera-Later,Cape Town. Sewefontein [Zevenwacht] above Kuils River hill behind homestead.,S. to S.W. facing sandy slope recently burnt. Frequent in patches or as scattered plants: flowers yellow turning red.,1000,0,ft,Kuils River,WC,3318DC,501-2000m,-33.925364,33,55,31,S,18.730281,18,43,49,E,,FALSE,NBG0183296-0,,,
8003473,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.918119,18.402026,Steiner K.E.,3246,,17,9,1997,Vera-Later,Cape Town. Signal Hill; above Cape Town; c. 50 cm S of main parking area on topalong path to Lion's Head. Altitude.: c. 340 m.,Locally common on first year burn in degraded renosterveld vegetation; clay loam soil. Flowers yellowish-green. * Cafferty; S & Jarvis; C.E. (eds) 1999. Typification of Linnaean specific and varietal names in the Orchidaceae. Taxon 48: 45 - 50.,340,0,m,Cape,WC,3318CD,<500m,-33.918119,33,55,5,S,18.402026,18,24,7,E,,FALSE,NBG0192569-0,,,
8003321,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.962801,18.851291,Endenburg H.,      s.n.,,,9,1963,Vera-Later,Cape Town. Stellenbosch - Old Golf Course.,,0,0,,Stellenbosch,WC,3318DD,501-2000m,-33.962801,33,57,46,S,18.851291,18,51,5,E,,FALSE,NBG0182699-0,,,
8003259,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.399982,18.423764,Axelson H.,    327A&B,,18,9,1970,Vera-Later,Cape Town. Waylands; Darling.,The red flower was from the show. The light green from Waylands. Plate 37; no. 9.,0,0,,Malmesbury,WC,3318AD,2001-5000m,-33.399982,33,23,60,S,18.423764,18,25,26,E,,FALSE,NBG0095236-0,,,
8003332,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-34.041089,18.370057,Hafstrom A.H.F. & Acocks J.P.H.,365,,,,1938,Vera-Later,CAPE TOWN; HOUT BAY; TIERBOS.,,0,0,,WYNBERG,WC,3418AB,501-2000m,-34.041089,34,2,28,S,18.370057,18,22,12,E,,FALSE,PRE0051507-0,,,
8003333,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-34.041089,18.370057,Hafstrom A.H.F. & Acocks J.P.H.,365,,,,1938,Vera-Later,CAPE TOWN; HOUT BAY; TIERBOS.,,0,0,,WYNBERG,WC,3418AB,501-2000m,-34.041089,34,2,28,S,18.370057,18,22,12,E,,FALSE,PRE0051507-0,,,
8003276,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.927035,18.4293,Bolus H.,3931,,,8,,Vera-Later,CAPE TOWN; NEAR CAPE TOWN.,Sandy flats. Flowers yellow.,21,0,m,,WC,3318CD,>10000m,-33.927035,33,55,37,S,18.4293,18,25,45,E,,FALSE,PRE0051487-0,,,
8003398,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.935365,18.391816,MacOwan P.,2463,,,9,1883,Vera-Later,CAPE TOWN; SIDE OF LION'S HEAD; NEAR CAPE TOWN.,Dry slopes.,457,0,m,CAPE,WC,3318CD,501-2000m,-33.935365,33,56,7,S,18.391816,18,23,31,E,,FALSE,PRE0475956-0,,,
8003413,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.91708333,18.40243333,Meyer J.J.,1096,,12,10,1995,Vera-Later,"Cape Town; Signal Hill. 33°55'025""S  18°24'146""E.",Sandy soil. Steep S slope. Along road next to Eucalyptus plantation. Erect herb 18 cm tall. Flowers yellow-green with unpleasant smell. roadside/railwayside,350,0,m,Cape,WC,3318CD,GPS,-33.91708333,33,55,1,S,18.40243333,18,24,9,E,,FALSE,PRE0822240-0,,,
8003512,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.938522,18.43385,Tyson W.,2086,,,9,1881,Vera-Later,CAPE TOWN; TABLE MT.; N SIDES.,N aspect,152,0,m,Cape,WC,3318CD,501-2000m,-33.938522,33,56,19,S,18.43385,18,26,2,E,,FALSE,PRE0051475-0,,,
8003397,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.831343,18.527577,Lussem F.V.,46,,8,9,1959,Vera-Later,Cape. Killarney.,Greenish yellow.,0,0,,Cape,WC,3318DC,501-2000m,-33.831343,33,49,53,S,18.527577,18,31,39,E,,FALSE,NBG0019185-0,,,
8003309,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.809242,18.486049,Compton R.H.,9320,,8,9,1940,Vera-Later,Cape. Melbosch [Melkbosch]; Strand road.,,0,0,,,WC,3318CD,>10000m,-33.809242,33,48,33,S,18.486049,18,29,10,E,,FALSE,NBG0057769-0,,,
8003403,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,0,,Marloth H.W.R.,2673,,,10,1902,Vera-Later,CEDAR MTS.,[Wide area for point georeferencing],0,0,,Clanwilliam,WC,,,0,,,,S,,,,,E,,FALSE,PRE0051493-0,,,
8003437,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-32.53888889,19.26666667,Pond U.,    UP 267,,7,10,2000,Vera-Later,"Cederberg - Gonnafontein. N of plots 20/21 mountain slope. Lat.32°32'20""S; Long.19°16'00E. ","Fynbos. 64 (L+R) (A69). Mountain slope. Well-drained sandy; rocky soil. Sandstone. In full sun. Gentle slope. Grazed. Geophyte. Flower light yellow - ""glue"" smell (leaves and flower browsed) Plant height 20cm.",900,0,m,Clanwilliam,WC,3219CB,GPS,-32.53888889,32,32,20,S,19.26666667,19,16,0,E,,FALSE,NBG0197103-0,,,
8003412,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.247099,19.521367,Meyer J.J.,1128,,13,10,1995,Vera-Later,Ceres Dist.; Merino Farm at the foot of Waboomberg.,Sandy soil. Level slope. Biotic effect: undisturbed. Herb; erect 20 cm high. Flowers: yellow. Oumakappie; Mombakkiesblom.,1067,0,m,Ceres,WC,3319BA,501-2000m,-33.247099,33,14,50,S,19.521367,19,31,17,E,,FALSE,PRE0561435-0,,,
8003431,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.344076,19.586182,Phillips E.P.,2060,,26,11,1917,Vera-Later,Ceres Div.; Matroosberg; near Lakenvlei.,TMS sandstone. Flowers yellow.,0,0,,Ceres,WC,3319BC,2001-5000m,-33.344076,33,20,39,S,19.586182,19,35,10,E,,FALSE,SAM0011860-0,,,
8003304,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.333123,19.313225,Cloete I.S.A.,128,,1,10,1987,Vera-Later,Ceres Valley. Wolvenhuis 371. Schoonvlei Industrial Area 4km outside Ceres.,Valley plain. Well-drained; yellow-brown sandy loam soil. Aspect: NW. Slope gentle. Acocks veld type 46. Fynbos. Abandoned land. Local occasional. Perennial erect geophyte. Plant height: 0.17m. Green-yellow flowers.,480,0,m,Ceres,WC,3319AD,501-2000m,-33.333123,33,19,59,S,19.313225,19,18,48,E,,FALSE,NBG0182695-0,,,
8003448,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-32.967992,19.306011,Rycroft H.B.,2557,,25,9,1962,Vera-Later,Ceres. Between Elandskloof and Ceres. Cold Bokkeveld.,Lemon-yellow. Sandy soil.,0,0,,Ceres,WC,3219CD,>10000m,-32.967992,32,58,5,S,19.306011,19,18,22,E,,FALSE,NBG0062981-0,,,
8003307,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.292772,19.327187,Compton R.H.,11976,,6,10,1941,Vera-Later,Ceres. Prince Alfred's Hamlet.,Greenish.,0,0,,Ceres,WC,3319AD,501-2000m,-33.292772,33,17,34,S,19.327187,19,19,38,E,,FALSE,NBG0057770-0,,,
8003484,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-34.125,18.375,Steiner K.E.,3308,,22,10,1998,Vera-Later,Chapman's Peak; below Watervalletjie. ,Common on steep S-facing slope below road. First year fynbos burn. Sandy loam soil. Late flowering form; flowers greenish-yellow. Vouchers for scent.,60,0,m,,WC,3418AB,,-34.125,34,7,30,S,18.375,18,22,30,E,,FALSE,NBG0200874-0,,,
8003334,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-32.119828,19.446002,Hanekom W.J.,1239,,19,9,1969,Vera-Later,CITRUSDAL; PLATKLOOF.,Sanderige swart grond met vleierige geaardheid. Blomme: liggeel. Volop op lokale plek. Volksnaam: oumakappie.,0,0,,CLANWILLIAM,WC,3219AB,2001-5000m,-32.119828,32,7,11,S,19.446002,19,26,46,E,,FALSE,PRE0051513-0,,,
8003458,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-32.594655,18.930346,Steiner K.E.,1966,,25,8,1989,Vera-Later,Clanwilliam.  Farm Modderfontein; Grey's Pass; 4.2km N of turnoff to Paleisheuwel.,Locally common on SE-facing slope of first year fynbos burn; sandy loam soil. Flowers greenish white.,300,0,,Clanwilliam,WC,3218DB,501-2000m,-32.594655,32,35,41,S,18.930346,18,55,49,E,,FALSE,NBG0148470-0,,,
8003260,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-32.149223,19.032208,Barker W.F.,1463,,29,8,1941,Vera-Later,Clanwilliam. Pakhuis Pass.,Cream.,0,0,,Clanwilliam,WC,3219AA,2001-5000m,-32.149223,32,8,57,S,19.032208,19,1,56,E,,FALSE,NBG0057766-0,,,
8003459,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-32.865068,18.742384,Steiner K.E.,2903,,22,9,1994,Vera-Later,Clanwilliam. Piketberg Mountain; Versveld Pass; 4.5km W of Piketberg-Elands Bay road.  Altitude: ca. 430m.,Abundant SE-facing slope above road; 1st year fynbos/ renosterveld burn. Flowers greenish-white. Purgently scented.,430,0,m,Piketberg,WC,3218DC,<500m,-32.865068,32,51,54,S,18.742384,18,44,33,E,,FALSE,NBG0153588-0,,,
8003273,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-32.905672,18.761016,Beeton N.J.,38,,30,9,1963,Vera-Later,Clanwilliam. Piketberg; on top of Piketberg.,4 inches high geophyte in sandy ground. Red and yellow flowers.,0,0,,Piketberg,WC,3218DD,2001-5000m,-32.905672,32,54,20,S,18.761016,18,45,40,E,,FALSE,NBG0182321-0,,,
8003494,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-32.6227,18.954537,Steyn M.,371,,6,9,1949,Vera-Later,Clanwilliam. Piquetberg. Greys Pass.,Yellow.,0,0,,Clanwilliam - Piketberg,WC,3218DB,501-2000m,-32.6227,32,37,22,S,18.954537,18,57,16,E,,FALSE,NBG0057773-0,,,
8003388,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.459495,18.486917,Liebenberg L.C.C., PRE 56917,,,9,1976,Vera-Later,DARLING; PAPKUILSFONTEIN.,,0,0,,MALMESBURY,WC,3318AD,2001-5000m,-33.459495,33,27,34,S,18.486917,18,29,13,E,,FALSE,PRE0478551-0,,,
8003526,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-34.593457,20.319794,Van Wyk M.,1806,,17,9,1984,Vera-Later,De Hoop; Buffelsfontein on road to Ryspunt.  ,Limestone outcrops with minute annuals. Very rare geophyte with fragrant greenish flowers.,0,0,,Bredasdorp,WC,3420CB,501-2000m,-34.593457,34,35,36,S,20.319794,20,19,11,E,,FALSE,NBG0182730-0,,,
8003525,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-34.448022,20.764807,Van Wyk M.,1990,,18,9,1984,Vera-Later,De Hoop; Witwater along track.,Elim fynbos on limestone derived sand. Rare herb with fragrant limegreen flowers.,300,0,ft,Swellendam,WC,3420BD,501-2000m,-34.448022,34,26,53,S,20.764807,20,45,53,E,,FALSE,NBG0182722-0,,,
8003323,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.847097,18.649812,Fellingham A.C.,1550,,17,10,1991,Vera-Later,Durbanville.  Valmary Park.  Common ground lower end of Moreson Avenue.,Slight E slope. Loam on clay. Disturbed. No fynbos left. Mostly grasses. Common geophyte. Flowers pale yellow to dull red.,0,0,,Bellville,WC,3318DC,501-2000m,-33.847097,33,50,50,S,18.649812,18,38,59,E,,FALSE,NBG0182703-0,,,
8003272,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.735762,19.745098,Bayer M.B.,1950,,12,10,1979,Vera-Later,E of Worcester. Buitenstekloof; Langvlei.,South facing slope in gully north of dolomite faces.,0,0,,Robertson,WC,3319DA,2001-5000m,-33.735762,33,44,9,S,19.745098,19,44,42,E,,FALSE,NBG0119973-0,,,
8003467,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.47972222,19.0325,Steiner K.E.,3918,,16,9,2002,Vera-Later,Farm Romans River. Lat.: 33° 28.788' S; Long.: 19° 1.945' E. ,Locally common in moist renosterveld below road. Flowers greenish-yellow. Voucher for DNA.,210,0,m,Wellington,WC,3319AC,GPS,-33.47972222,33,28,47,S,19.0325,19,1,57,E,,FALSE,NBG0200883-0,,,
8003522,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.904875,19.12104,Van Wyk , PRE 35794,,,,1929,Vera-Later,FRANSCH HOEK,,0,0,,PAARL,WC,3319CC,2001-5000m,-33.904875,33,54,18,S,19.12104,19,7,16,E,,FALSE,PRE0050504-0,,,
8003481,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.882843,19.16013,Steiner K.E.,3439,,6,12,1999,Vera-Later,Franschhoek Pass; path to Observation Point from top of pass. ,Uncommon on dryish slope about 50 m from a localized population of Pterygodium acutifolium. Sandy loam soil; fynbos; first year after fire. Flowers pale greyish-yellow; all character fit P. catholicum; flowers of this and P. acutifolium are all open and g,1100,0,m,Paarl,WC,3319CC,501-2000m,-33.882843,33,52,58,S,19.16013,19,9,36,E,,FALSE,NBG0201216-0,,,
8003479,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.88427,19.159981,Steiner K.E.,3438,,6,12,1999,Vera-Later,Franschhoek Pass; path to Observation Point from top of pass. ,Isolated individual where path crosses small stream. Sandy loam soil; dryish situation; most other individuals in the area have finished flowering. Fynbos; first year after fire. Flowers pale greyish-yellow. recently burnt,1070,0,m,Paarl,WC,3319CC,501-2000m,-33.88427,33,53,3,S,19.159981,19,9,36,E,,FALSE,NBG0201214-0,,,
8003480,Orchidacaeae,Pterygodium catholicum (L.) Sw. ,-33.89194444,19.16027778,Steiner K.E.,3437,,6,12,1999,Vera-Later,Franschhoek Pass; path to Observation Point from top of pass. Lat.: 33° 53.511' S; Long.: 19° 09.615' E. ,Local on seasonally moist seepage area next to path under skeletons of large shrubs; near large population of Moraea ramissisima; P. catholicum present within 50 m; but past flowering now. Flowers yellow turning orange; no longer fresh; bottom of stem sol,1000,0,m,Paarl,WC,3319CC,GPS,-33.89194444,33,53,31,S,19.16027778,19,9,37,E,,FALSE,NBG0201062-0,,,
